panitia_id;jabatan;mhs_id;nilai;komentar
21031100352;Anggota Divisi Sponsor;53120035;E;Kehadiran dibawah 2x
21031100353;Anggota Divisi Sponsor;55219032;A;Performa sangat baik
21031100354;Anggota Divisi Sponsor;55419034;B;"Rajin kumpul, hanya beberapa kali terlambat"
21031100355;Anggota Divisi Sponsor;52219064;B;Selalu ikut rapat namun kurang aktif
21031100356;Anggota Divisi Sponsor;51120038;A;Selalu datang dan mengerjakan tugasnya
21031100357;Anggota Divisi Sponsor;53119091;A;Selalu datang dan mengerjakan tugasnya
21031100358;Anggota Divisi Sponsor;51119055;A;Selalu kumpul dan tidak pernah terlambat
21031100359;Anggota Divisi Sponsor;51119042;A;Beberapa kali terlambat namun konfirmasi
21031100360;Anggota Divisi Sponsor;53220054;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21031100361;Anggota Divisi Sponsor;54220026;E;Absen 0
21031100362;Anggota Divisi Sponsor;52119050;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21031100363;Anggota Divisi Sponsor;53119006;A;Selalu ikut rapat dan aktif
21031100364;Anggota Divisi Sponsor;51119084;A;Kontribusi banyak dan sangat baik
21031100365;Anggota Divisi Sponsor;57220007;C;Kehadiran sekitar 50%
21031100366;Anggota Divisi Sponsor;53119074;D;Jarang datang rapat
21031100367;Anggota Divisi Sponsor;56119070;B;"Sering datang kumpul, bagus"
21031100368;Anggota Divisi Sponsor;52219023;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21031100369;Anggota Divisi Sponsor;53119089;A;Beberapa kali terlambat namun konfirmasi
21031100370;Anggota Divisi Sponsor;51120023;B;Rajin datang dan mengerjakan tugasnya
21031100371;Anggota Divisi Sponsor;52220038;B;Kehadiran > 80%
21031100372;Anggota Divisi Sponsor;51119116;A;Kontribusi banyak dan sangat baik
21031100373;Anggota Divisi Sponsor;54219009;C;Rajin rapat tapi selalu terlambat
21031100374;Anggota Divisi Sponsor;55220025;A;Mengerjakan tugas dengan sangat baik
21031100375;Anggota Divisi Sponsor;52219002;D;Kehadiran <30%
21031100376;Anggota Divisi Sponsor;57120026;C;Rajin rapat tapi selalu terlambat
21031100377;Anggota Divisi Sponsor;54120040;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041010001;Ketua Acara;55118035;B;"Sering datang kumpul, bagus"
21041020002;Wakil Ketua Acara;55418012;A;Selalu kumpul dan tidak pernah terlambat
21041030003;Sekretaris Acara;56218108;B;Mengerjakan tugas dengan baik
21041040004;Wakil Sekretaris Acara;56218004;A;Selalu ikut rapat dan aktif
21041050005;Bendahara Acara;54118017;A;Kontribusi banyak dan sangat baik
21041060006;Wakil Bendahara Acara;55118013;A;Selalu ikut rapat dan aktif
21041070007;Ketua Divisi Acara;52218038;A;Selalu datang dan mengerjakan tugasnya
21041070008;Ketua Divisi Artistik;57118048;B;Rajin datang dan mengerjakan tugasnya
21041070009;Ketua Divisi Dokumentasi;57318017;B;Beberapa kali terlambat namun konfirmasi
21041070010;Ketua Divisi Humas;56118100;B;Mengerjakan tugas dengan baik
21041070011;Ketua Divisi Keamanan;53318046;B;Kehadiran > 80%
21041070012;Ketua Divisi Kreatif;57118023;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041070013;Ketua Divisi Logistik;52218035;C;Sering izin di tengah rapat
21041070014;Ketua Divisi Materi;52218034;A;Selalu hadir rapat 100% dan fokus
21041070015;Ketua Divisi Media;57118008;A;Selalu kumpul dan tidak pernah terlambat
21041070016;Ketua Divisi Medis;55318024;B;Rajin datang dan mengerjakan tugasnya
21041070017;Ketua Divisi Mentor;51218025;C;Lumayan sering datang kumpul
21041070018;Ketua Divisi MSDM;56218051;B;"Sering datang kumpul, bagus"
21041070019;Ketua Divisi Sponsor;53318017;B;Beberapa kali terlambat namun konfirmasi
21041080020;Wakil Ketua Divisi Acara;51118083;A;Selalu ikut rapat dan aktif
21041080021;Wakil Ketua Divisi Artistik;57218031;B;"Sering datang kumpul, bagus"
21041080022;Wakil Ketua Divisi Dokumentasi;55218082;B;Mengerjakan tugas dengan baik
21041080023;Wakil Ketua Divisi Humas;55218066;A;Beberapa kali terlambat namun konfirmasi
21041080024;Wakil Ketua Divisi Keamanan;52118087;B;"Sering datang kumpul, bagus"
21041080025;Wakil Ketua Divisi Kreatif;57318024;A;Performa sangat baik
21041080026;Wakil Ketua Divisi Logistik;52118145;A;Kontribusi banyak dan sangat baik
21041080027;Wakil Ketua Divisi Materi;55218010;B;Kehadiran > 80%
21041080028;Wakil Ketua Divisi Media;52118068;A;Kerja bagus dan sangat bisa dipercaya
21041080029;Wakil Ketua Divisi Medis;52118031;A;Selalu kumpul dan tidak pernah terlambat
21041080030;Wakil Ketua Divisi Mentor;58118031;A;Performa sangat baik
21041080031;Wakil Ketua Divisi MSDM;53118032;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041080032;Wakil Ketua Divisi Sponsor;57218036;B;Selalu ikut rapat namun pasif
21041090033;Sekretaris Divisi Acara;53218020;B;Kehadiran > 80%
21041090034;Sekretaris Divisi Artistik;57318010;A;Selalu ikut rapat dan aktif
21041090035;Sekretaris Divisi Dokumentasi;56118063;A;Selalu hadir rapat 100% dan fokus
21041090036;Sekretaris Divisi Humas;56218059;A;Mengerjakan tugas dengan sangat baik
21041090037;Sekretaris Divisi Keamanan;51318016;C;Kehadiran sekitar 50%
21041090038;Sekretaris Divisi Kreatif;57118049;B;Mengerjakan tugas dengan baik
21041090039;Sekretaris Divisi Logistik;53118041;A;Selalu datang dan mengerjakan tugasnya
21041090040;Sekretaris Divisi Materi;52118144;A;Mengerjakan tugas dengan sangat baik
21041090041;Sekretaris Divisi Media;57218001;A;Kerja bagus dan sangat bisa dipercaya
21041090042;Sekretaris Divisi Medis;53318034;A;Selalu hadir rapat 100% dan fokus
21041090043;Sekretaris Divisi Mentor;58118007;B;"Sering datang kumpul, bagus"
21041090044;Sekretaris Divisi MSDM;55118064;A;Beberapa kali terlambat namun konfirmasi
21041090045;Sekretaris Divisi Sponsor;55118008;B;Kehadiran > 80%
21041100046;Anggota Divisi Acara;55119032;A;Selalu datang dan mengerjakan tugasnya
21041100047;Anggota Divisi Acara;51120126;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100048;Anggota Divisi Acara;51119128;C;Kehadiran sekitar 50%
21041100049;Anggota Divisi Acara;53119008;D;Kehadiran <30%
21041100050;Anggota Divisi Acara;53319002;A;Selalu datang dan mengerjakan tugasnya
21041100051;Anggota Divisi Acara;56219095;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100052;Anggota Divisi Acara;58119016;A;Beberapa kali terlambat namun konfirmasi
21041100053;Anggota Divisi Acara;55219090;C;Sering izin di tengah rapat
21041100054;Anggota Divisi Acara;53319001;D;Kurang kontribusi
21041100055;Anggota Divisi Acara;54219020;C;Kehadiran sekitar 50%
21041100056;Anggota Divisi Acara;53220025;C;Lumayan sering datang kumpul
21041100057;Anggota Divisi Acara;52119130;E;Kehadiran dibawah 2x
21041100058;Anggota Divisi Acara;52120050;C;Kontribusi tidak banyak
21041100059;Anggota Divisi Acara;51119001;A;Kerja bagus dan sangat bisa dipercaya
21041100060;Anggota Divisi Acara;53319007;A;Selalu hadir rapat 100% dan fokus
21041100061;Anggota Divisi Acara;51120098;B;Beberapa kali terlambat namun konfirmasi
21041100062;Anggota Divisi Acara;58220004;E;"Hanya absen di wa saja, tidak datang rapat"
21041100063;Anggota Divisi Acara;55419036;A;Mengerjakan tugas dengan sangat baik
21041100064;Anggota Divisi Acara;51219009;B;"Sering datang kumpul, bagus"
21041100065;Anggota Divisi Acara;54119003;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100066;Anggota Divisi Acara;52119027;A;Selalu datang dan mengerjakan tugasnya
21041100067;Anggota Divisi Acara;51119063;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100068;Anggota Divisi Acara;51119009;B;Kontribusi lumayan baik
21041100069;Anggota Divisi Acara;53120078;A;Selalu kumpul dan tidak pernah terlambat
21041100070;Anggota Divisi Acara;57219015;A;Beberapa kali terlambat namun konfirmasi
21041100071;Anggota Divisi Acara;51120148;A;Selalu kumpul dan tidak pernah terlambat
21041100072;Anggota Divisi Acara;56220138;A;Selalu kumpul dan tidak pernah terlambat
21041100073;Anggota Divisi Acara;58120040;A;Beberapa kali terlambat namun konfirmasi
21041100074;Anggota Divisi Acara;53120094;A;Mengerjakan tugas dengan sangat baik
21041100075;Anggota Divisi Acara;55419045;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100076;Anggota Divisi Acara;55120046;C;Rajin kumpul tapi selalu terlambat
21041100077;Anggota Divisi Acara;56219024;C;Rajin kumpul tapi selalu terlambat
21041100078;Anggota Divisi Acara;52120111;A;Mengerjakan tugas dengan sangat baik
21041100079;Anggota Divisi Acara;54120018;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100080;Anggota Divisi Acara;56219092;A;Kerja bagus dan sangat bisa dipercaya
21041100081;Anggota Divisi Acara;53320002;D;Kehadiran <30%
21041100082;Anggota Divisi Acara;51119079;C;Sering izin di tengah kumpul
21041100083;Anggota Divisi Acara;53220015;D;Kehadiran <30%
21041100084;Anggota Divisi Acara;51320033;A;Beberapa kali terlambat namun konfirmasi
21041100085;Anggota Divisi Acara;57320018;C;Rajin kumpul tapi selalu terlambat
21041100086;Anggota Divisi Artistik;58219028;B;Selalu ikut rapat namun pasif
21041100087;Anggota Divisi Artistik;55120011;A;Selalu kumpul dan tidak pernah terlambat
21041100088;Anggota Divisi Artistik;54120047;B;Beberapa kali terlambat namun konfirmasi
21041100089;Anggota Divisi Artistik;51120044;B;Beberapa kali terlambat namun konfirmasi
21041100090;Anggota Divisi Artistik;51120136;A;Mengerjakan tugas dengan sangat baik
21041100091;Anggota Divisi Artistik;51119100;E;Kehadiran dibawah 2x
21041100092;Anggota Divisi Artistik;53219057;A;Performa sangat baik
21041100093;Anggota Divisi Artistik;51319036;C;Kehadiran sekitar 50%
21041100094;Anggota Divisi Artistik;56219020;C;Sering izin di tengah kumpul
21041100095;Anggota Divisi Artistik;53119021;A;Selalu kumpul dan tidak pernah terlambat
21041100096;Anggota Divisi Artistik;57220021;D;Kurang kontribusi
21041100097;Anggota Divisi Artistik;57219009;D;Kurang kontribusi
21041100098;Anggota Divisi Artistik;57320017;A;Selalu hadir rapat 100% dan fokus
21041100099;Anggota Divisi Artistik;57120029;D;Kehadiran <30%
21041100100;Anggota Divisi Artistik;57220026;C;Rajin rapat tapi selalu terlambat
21041100101;Anggota Divisi Artistik;57120042;A;Selalu datang dan mengerjakan tugasnya
21041100102;Anggota Divisi Artistik;57219037;E;"Hanya absen di wa saja, tidak datang rapat"
21041100103;Anggota Divisi Artistik;57219039;C;Rajin rapat tapi selalu terlambat
21041100104;Anggota Divisi Artistik;57319012;A;Performa sangat baik
21041100105;Anggota Divisi Artistik;57120048;A;Kerja bagus dan sangat bisa dipercaya
21041100106;Anggota Divisi Artistik;57219017;B;Kehadiran > 80%
21041100107;Anggota Divisi Artistik;57120008;B;Selalu ikut rapat namun kurang aktif
21041100108;Anggota Divisi Artistik;57120007;A;Selalu hadir rapat 100% dan fokus
21041100109;Anggota Divisi Artistik;57119028;A;Kerja bagus dan sangat bisa dipercaya
21041100110;Anggota Divisi Artistik;57319009;E;"Hanya absen di wa saja, tidak datang rapat"
21041100111;Anggota Divisi Artistik;57220037;B;Mengerjakan tugas dengan baik
21041100112;Anggota Divisi Artistik;57319028;C;Rajin rapat tapi selalu terlambat
21041100113;Anggota Divisi Artistik;57320004;A;Selalu hadir rapat 100% dan fokus
21041100114;Anggota Divisi Artistik;57119016;A;Kontribusi banyak dan sangat baik
21041100115;Anggota Divisi Artistik;57219040;A;Kerja bagus dan sangat bisa dipercaya
21041100116;Anggota Divisi Artistik;57219043;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100117;Anggota Divisi Artistik;57119049;A;Kerja bagus dan sangat bisa dipercaya
21041100118;Anggota Divisi Artistik;57320018;E;Kehadiran dibawah 2x
21041100119;Anggota Divisi Artistik;57220033;B;"Sering datang kumpul, bagus"
21041100120;Anggota Divisi Artistik;57120009;A;Selalu datang dan mengerjakan tugasnya
21041100121;Anggota Divisi Artistik;57220009;A;Selalu datang dan mengerjakan tugasnya
21041100122;Anggota Divisi Artistik;57119041;B;Mengerjakan tugas dengan baik
21041100123;Anggota Divisi Artistik;56220013;B;Kehadiran > 80%
21041100124;Anggota Divisi Artistik;51120024;B;Beberapa kali terlambat namun konfirmasi
21041100125;Anggota Divisi Artistik;54120068;C;Rajin kumpul tapi selalu terlambat
21041100126;Anggota Divisi Dokumentasi;57120033;C;Sering izin di tengah rapat
21041100127;Anggota Divisi Dokumentasi;51120118;C;Rajin rapat tapi selalu terlambat
21041100128;Anggota Divisi Dokumentasi;51119013;C;Rajin kumpul tapi selalu terlambat
21041100129;Anggota Divisi Dokumentasi;51319032;C;Rajin kumpul tapi selalu terlambat
21041100130;Anggota Divisi Dokumentasi;55120043;B;Mengerjakan tugas dengan baik
21041100131;Anggota Divisi Dokumentasi;55219077;B;Kehadiran > 80%
21041100132;Anggota Divisi Dokumentasi;51119056;A;Selalu datang dan mengerjakan tugasnya
21041100133;Anggota Divisi Dokumentasi;56119096;C;Rajin kumpul tapi selalu terlambat
21041100134;Anggota Divisi Dokumentasi;55220059;A;Mengerjakan tugas dengan sangat baik
21041100135;Anggota Divisi Dokumentasi;55419032;B;Selalu ikut rapat namun kurang aktif
21041100136;Anggota Divisi Dokumentasi;54119076;C;Rajin rapat tapi selalu terlambat
21041100137;Anggota Divisi Dokumentasi;51119134;E;Tidak Berdedikasi
21041100138;Anggota Divisi Dokumentasi;54119048;B;Kontribusi lumayan baik
21041100139;Anggota Divisi Dokumentasi;55119051;A;Beberapa kali terlambat namun konfirmasi
21041100140;Anggota Divisi Dokumentasi;54119061;A;Selalu datang dan mengerjakan tugasnya
21041100141;Anggota Divisi Dokumentasi;55220058;A;Kerja bagus dan sangat bisa dipercaya
21041100142;Anggota Divisi Dokumentasi;56219076;B;Beberapa kali terlambat namun konfirmasi
21041100143;Anggota Divisi Dokumentasi;52219003;B;Selalu ikut rapat namun pasif
21041100144;Anggota Divisi Dokumentasi;55120013;A;Mengerjakan tugas dengan sangat baik
21041100145;Anggota Divisi Dokumentasi;57319018;C;Sering izin di tengah kumpul
21041100146;Anggota Divisi Humas;53319005;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100147;Anggota Divisi Humas;56120032;D;Kehadiran <30%
21041100148;Anggota Divisi Humas;52120076;B;Rajin datang dan mengerjakan tugasnya
21041100149;Anggota Divisi Humas;55220015;B;Mengerjakan tugas dengan baik
21041100150;Anggota Divisi Humas;52119099;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100151;Anggota Divisi Humas;53319012;A;Performa sangat baik
21041100152;Anggota Divisi Humas;58119047;A;Selalu kumpul dan tidak pernah terlambat
21041100153;Anggota Divisi Humas;56120043;B;Selalu ikut rapat namun pasif
21041100154;Anggota Divisi Humas;56220070;B;Rajin rapat dan kalau telat konfirmasi
21041100155;Anggota Divisi Humas;57120039;A;Selalu kumpul dan tidak pernah terlambat
21041100156;Anggota Divisi Humas;57320009;B;Selalu ikut rapat namun pasif
21041100157;Anggota Divisi Humas;52219067;B;Kehadiran > 80%
21041100158;Anggota Divisi Humas;58119010;E;"Hanya absen di wa saja, tidak datang rapat"
21041100159;Anggota Divisi Humas;54120053;C;Rajin rapat tapi selalu terlambat
21041100160;Anggota Divisi Humas;55119074;C;Rajin rapat tapi selalu terlambat
21041100161;Anggota Divisi Humas;52219004;E;Tidak pernah ikut kumpul
21041100162;Anggota Divisi Humas;56220001;B;Rajin datang dan mengerjakan tugasnya
21041100163;Anggota Divisi Humas;57220029;C;Kehadiran sekitar 50%
21041100164;Anggota Divisi Humas;55419050;A;Selalu ikut rapat dan aktif
21041100165;Anggota Divisi Humas;52220006;C;Sering izin di tengah kumpul
21041100166;Anggota Divisi Keamanan;54119100;A;Selalu kumpul dan tidak pernah terlambat
21041100167;Anggota Divisi Keamanan;56219121;C;Lumayan sering datang kumpul
21041100168;Anggota Divisi Keamanan;57119046;C;Rajin kumpul tapi selalu terlambat
21041100169;Anggota Divisi Keamanan;54119098;A;Beberapa kali terlambat namun konfirmasi
21041100170;Anggota Divisi Keamanan;53319033;D;Jarang rapat dan jika datang selalu terlambat
21041100171;Anggota Divisi Keamanan;53119006;B;Kehadiran > 80%
21041100172;Anggota Divisi Keamanan;53219065;A;Selalu ikut rapat dan aktif
21041100173;Anggota Divisi Keamanan;53120043;B;Beberapa kali terlambat namun konfirmasi
21041100174;Anggota Divisi Keamanan;56120019;A;Kontribusi banyak dan sangat baik
21041100175;Anggota Divisi Keamanan;56220116;C;Rajin rapat tapi selalu terlambat
21041100176;Anggota Divisi Keamanan;53220070;E;Tidak Berdedikasi
21041100177;Anggota Divisi Keamanan;53119032;A;Kerja bagus dan sangat bisa dipercaya
21041100178;Anggota Divisi Keamanan;52119017;C;Kehadiran sekitar 50%
21041100179;Anggota Divisi Keamanan;58120004;E;Absen 0
21041100180;Anggota Divisi Keamanan;56119097;E;Tidak pernah ikut kumpul
21041100181;Anggota Divisi Keamanan;51120134;A;Selalu hadir rapat 100% dan fokus
21041100182;Anggota Divisi Keamanan;57219004;A;Kerja bagus dan sangat bisa dipercaya
21041100183;Anggota Divisi Keamanan;52119117;D;Tidak memperhatikan saat kumpul
21041100184;Anggota Divisi Keamanan;54219006;B;Selalu ikut rapat namun pasif
21041100185;Anggota Divisi Keamanan;58220032;A;Kerja bagus dan sangat bisa dipercaya
21041100186;Anggota Divisi Keamanan;55419043;D;Jarang rapat dan jika datang selalu terlambat
21041100187;Anggota Divisi Keamanan;56220066;B;Mengerjakan tugas dengan baik
21041100188;Anggota Divisi Keamanan;52119105;E;"Hanya absen di wa saja, tidak datang rapat"
21041100189;Anggota Divisi Keamanan;52219041;A;Kontribusi banyak dan sangat baik
21041100190;Anggota Divisi Keamanan;56220114;A;Selalu datang dan mengerjakan tugasnya
21041100191;Anggota Divisi Keamanan;52219008;C;Sering izin di tengah rapat
21041100192;Anggota Divisi Keamanan;56219133;A;Selalu hadir rapat 100% dan fokus
21041100193;Anggota Divisi Keamanan;52219062;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100194;Anggota Divisi Keamanan;52219032;B;"Sering datang kumpul, bagus"
21041100195;Anggota Divisi Keamanan;52120095;A;Kerja bagus dan sangat bisa dipercaya
21041100196;Anggota Divisi Keamanan;53320025;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100197;Anggota Divisi Keamanan;52119019;A;Performa sangat baik
21041100198;Anggota Divisi Keamanan;58220033;B;"Sering datang kumpul, bagus"
21041100199;Anggota Divisi Keamanan;55120050;A;Selalu datang dan mengerjakan tugasnya
21041100200;Anggota Divisi Keamanan;58119002;C;Rajin kumpul tapi selalu terlambat
